Energy(eV) / Data point number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
4.80354,0.00132134,-0.00232824,0.000594569,0.000583149,-0.000626397,0.0012481,0.00259576,-0.00111558,0.00108656,-0.00483368,-0.00362,0.000265947,0.000283469,-0.00204355,-0.000226689,4.71653e-05,-0.000330903,0.000206715,-0.00102711,0.000360629,0.00255171,0.000507576,0.00112132,0.00169621,0.000251444,-0.00111014,0.00364244,1.64412e-05,0.00330092,0.00502567,0.00255633,0.00324293,0.00493007,0.00786787,0.00878474,0.0103974,0.0119114,0.0145686,0.0219253,0.0175631,0.0263533,0.0214373,0.0274325,0.0312975,0.0323935,0.0335342,0.0448697,0.040384,0.0437161,0.0513311,0.0529131,0.0562514,0.0530658,0.0537597,0.0577969,0.0583892,0.0517356,0.054728,0.0550728,0.0492109,0.0527614,0.0471148,0.0443127,0.040128,0.0380968,0.0382983,0.034651,0.0246869,0.0296987,0.0238662,0.0219141,0.018771,0.0174923,0.0131142,0.0135598,0.0114902,0.00744622,0.00751913,0.00663299,0.00700964,0.00463074,0.00194646,0.00538743,0.00347399,0.0046036,0.00366347,0.00477284,-0.00110645,-0.000636607,-0.00336912,0.00157589,-0.000385797,-7.29052e-05,0.000828153,0.000169226,0.000269912,0.00110489,-0.00494811,0.000267271,-0.00322308
4.76949,0.00263841,0.00222161,0.000169189,0.00305419,-0.00216782,-0.00069062,-0.00131664,-0.00208882,-0.00371165,9.08219e-05,-0.000642098,0.000888987,0.00365503,0.00219797,-0.00174381,0.000676838,0.00490467,0.000273152,0.00355002,-0.00102381,0.00189388,-0.00118381,0.000484824,0.00341187,0.00217401,0.0069626,0.00646183,0.0032177,0.00272143,0.00396094,0.00822046,0.00845872,0.00996253,0.012978,0.0097545,0.014883,0.0161783,0.0161085,0.024171,0.0272868,0.0261914,0.0300856,0.0349066,0.042166,0.0448916,0.0517867,0.0492895,0.0542076,0.0604793,0.0616725,0.0676332,0.0697189,0.0749419,0.0731726,0.0726091,0.0781774,0.0735475,0.0741102,0.070585,0.0727011,0.0681,0.0641252,0.0592066,0.0574956,0.0543911,0.0489451,0.0455881,0.0425707,0.0353919,0.0345475,0.0286872,0.0273822,0.0240514,0.0162691,0.0152945,0.0156532,0.0121218,0.00611664,0.00654275,0.00576913,0.0092734,0.00571925,0.00230998,0.00475042,-0.00529349,0.00179892,-0.00318587,-0.000759017,0.0044956,-0.00073527,-0.000281239,0.00145037,-0.00240133,-0.000962896,0.00114347,-0.00149248,-0.00212908,-0.000713085,0.000380797,-0.00126938
4.73545,0.0026146,-0.00103811,-0.000698172,-0.000203434,0.000440732,0.00272032,0.0015722,-0.00382339,-0.00212569,0.000593637,-0.00247272,0.000730635,-9.53798e-05,0.00125792,0.000984028,-0.00168356,-0.00142253,0.00421954,-0.000396928,-0.00330895,0.00111296,0.00340095,-0.00266906,0.00167388,0.00048575,0.0030495,0.00215455,0.00888185,0.00383732,0.00608249,0.0110292,0.00987359,0.011416,0.0154142,0.0148551,0.021373,0.0243025,0.0242883,0.0307588,0.0361726,0.041097,0.0462514,0.0495232,0.0549331,0.0591592,0.0669973,0.0726404,0.0738499,0.0799406,0.0848707,0.0887495,0.0893078,0.0954187,0.096287,0.101274,0.0991968,0.10003,0.0978437,0.0981961,0.096535,0.0880359,0.0850221,0.0759166,0.0791257,0.067933,0.0645274,0.0597917,0.0596628,0.0503916,0.0413139,0.0377564,0.030547,0.0316488,0.0287731,0.0216666,0.0159178,0.014063,0.0141672,0.0145738,0.0100141,0.00752672,0.00540247,0.00791009,0.00158407,0.00363704,0.000100242,0.00208977,3.40197e-06,0.00398842,0.00283374,-0.00155647,0.00114865,0.00209321,0.00368105,0.00270745,-0.00174687,-0.000791942,-0.00123264,0.00100374,0.00193469
4.70141,-0.000676002,0.00290165,-0.00101276,-0.000715543,0.0012914,0.00195355,0.000699424,0.000254856,-0.00013436,-0.00198895,0.001156,0.000282257,-0.00133927,0.000870298,0.00153879,0.000868666,0.000535857,-0.00174344,0.00126043,0.000279696,-0.00326613,-0.000308298,0.00237066,0.00408524,0.00398623,0.00125085,0.00566014,0.00972937,0.0104343,0.00640247,0.0100144,0.0134453,0.01589,0.0176067,0.022035,0.0238456,0.0305151,0.0343926,0.0396457,0.0450148,0.0515011,0.0615092,0.0657215,0.0718098,0.0768345,0.0879586,0.0970384,0.0992699,0.104275,0.115005,0.116268,0.121127,0.126489,0.126177,0.126548,0.127145,0.127371,0.130026,0.124539,0.122279,0.119213,0.111892,0.104854,0.0969988,0.0900392,0.085495,0.0810316,0.0756111,0.0650063,0.0562661,0.0488736,0.04952,0.0348194,0.037656,0.0271372,0.0280928,0.0209799,0.0182264,0.0131412,0.0163154,0.010152,0.00643732,0.00736628,0.00301149,0.00355075,0.00057529,0.00250177,0.00458373,0.000143534,0.00095073,-0.0016572,-0.00427474,0.00134815,0.00259528,-0.000574909,-0.000834648,0.000652961,0.00101821,0.000768195,5.86294e-05
4.66737,-0.00298124,-0.000665558,0.00151396,-0.00134979,-0.000455818,-0.000535418,-0.000642193,-0.000616212,0.00140563,-0.00455567,0.0022127,-0.00372294,-0.00359595,0.00079968,-0.000981448,-0.00153678,-0.00456795,0.00462675,-0.000824472,0.000832663,0.00270386,0.00402959,-0.00251809,0.00383804,0.00561655,0.00525213,0.00743273,0.00555432,0.00902756,0.0114393,0.0104208,0.0152987,0.0243627,0.022164,0.0282589,0.0345772,0.0346648,0.044167,0.0504441,0.0611964,0.0641774,0.0756902,0.0824445,0.088713,0.0995244,0.111067,0.12105,0.130111,0.134313,0.145335,0.150121,0.158516,0.160304,0.167693,0.169678,0.17053,0.169197,0.165466,0.15945,0.159363,0.153088,0.144158,0.135613,0.131655,0.116982,0.110196,0.106845,0.0895557,0.0844728,0.0747271,0.0656006,0.0601276,0.0482329,0.0451806,0.035935,0.0347159,0.0277265,0.0240541,0.0222013,0.0142146,0.0151791,0.0090886,0.0128975,0.00472982,0.0062345,0.00298431,0.00346987,0.00382089,0.00390574,0.00101462,-0.00221386,0.000491486,-0.00112106,-0.000911175,-0.000161274,0.00135097,-0.000904921,0.00214276,0.000317555,-0.00300921
4.63333,0.000834043,0.000738033,0.00158894,0.000102716,-0.00231358,-0.00203034,0.00134736,0.00440845,0.00527634,0.000520573,0.00308362,-0.00165433,0.000475563,0.00178291,0.00656513,0.00183263,0.00148726,-0.00200456,-0.00304778,1.95054e-05,0.00156058,0.00471474,-0.000100964,0.0020094,0.00404307,0.00154909,0.00678758,0.00913655,0.0116074,0.0109913,0.0150338,0.0180615,0.0253314,0.0279807,0.0324363,0.0399471,0.0493543,0.0555496,0.0658989,0.0798992,0.0844291,0.0960985,0.106768,0.115069,0.131415,0.143931,0.154534,0.165148,0.178646,0.182846,0.191637,0.201271,0.207009,0.212235,0.215591,0.214194,0.215616,0.211588,0.210038,0.201306,0.194025,0.186322,0.174395,0.164815,0.15523,0.144176,0.13001,0.11795,0.108576,0.094433,0.087968,0.0756623,0.062178,0.0540287,0.0465101,0.0431283,0.0349814,0.0315643,0.0245359,0.020433,0.0189249,0.0164473,0.0138292,0.00949861,0.00690191,0.00598093,0.000767801,0.00284102,0.000839859,0.00262232,-0.000732273,0.000279158,0.003076,-0.000847965,0.00387092,0.00243226,0.00230032,0.000273526,-0.000673393,0.00200842
4.59929,0.00150917,-0.00146957,-0.00115422,0.00324141,-0.0011999,-0.0011808,-0.00032115,0.00115048,-8.63226e-05,-0.000820873,-0.000295107,-0.00265603,9.01134e-05,-0.00210025,0.000177181,0.00208399,-0.000664776,0.00138252,-0.00108367,0.00305981,0.00209728,0.0021594,0.00120765,0.00440776,0.00701496,0.00724079,0.0123053,0.00750738,0.0134751,0.0155339,0.0222892,0.024958,0.0346785,0.0360939,0.0446734,0.0500109,0.0547647,0.071194,0.0806889,0.0909644,0.106363,0.122288,0.136843,0.15308,0.166893,0.181914,0.196723,0.211159,0.218671,0.233561,0.241469,0.254341,0.264626,0.267228,0.27216,0.269397,0.26896,0.266477,0.259013,0.250799,0.245884,0.233375,0.225075,0.207987,0.196649,0.179436,0.163338,0.150054,0.136514,0.124226,0.104379,0.0940131,0.0809795,0.0743472,0.0635449,0.0527921,0.0440422,0.036546,0.0336097,0.0260672,0.020333,0.0159519,0.0156937,0.0130714,0.0077018,0.00728669,0.0010679,0.00110061,0.000653985,0.00446068,-0.00115201,0.00499447,8.50315e-05,0.00290269,-0.00456902,-0.000292109,0.000360421,0.000261578,0.000423523,-0.00218978
4.56525,0.00288935,0.00653133,-0.00169497,-0.000654729,-0.00162628,-0.00149848,0.000807587,0.00257633,0.00358668,-0.000588926,0.00149164,0.00306868,0.00418197,-0.00100669,0.00145106,0.00317881,-0.00125105,-0.00085547,0.000756649,0.00269826,0.0026672,0.0018012,0.00238364,0.00605108,0.0022254,0.00461974,0.0123633,0.0127572,0.0181025,0.0174404,0.0265935,0.0339827,0.0408033,0.0460249,0.0516856,0.0636939,0.0736803,0.0899069,0.106385,0.118816,0.135823,0.151109,0.17002,0.185864,0.203985,0.224378,0.241329,0.259859,0.27671,0.292057,0.306786,0.317779,0.324987,0.332956,0.340174,0.337865,0.337691,0.331039,0.327986,0.313957,0.305258,0.290632,0.277145,0.260952,0.238683,0.225637,0.204279,0.186823,0.169634,0.152402,0.133319,0.117399,0.102067,0.0877386,0.0772396,0.0683591,0.0524657,0.0440232,0.0353064,0.0288277,0.0265185,0.0194026,0.0158265,0.0146388,0.00732909,0.00933521,0.00369683,0.00445803,0.00574479,0.00245437,0.00367883,-0.000906281,0.00231576,0.00301645,0.000874641,-0.000137844,0.000159332,0.00420314,0.00147482,-7.32155e-05
4.53121,-0.00265924,-0.000804709,0.0012988,-0.000135628,0.000506609,5.60299e-05,0.00191182,-0.00096225,0.000859641,-0.000106088,0.00300298,0.00358778,-0.00233628,0.00231081,-0.000868872,0.000235839,-0.000552329,0.00203089,0.00323539,0.00591616,0.0059153,0.00275975,0.00426114,0.00342931,0.0062493,0.0127474,0.0154454,0.0161029,0.0185539,0.0254648,0.0347679,0.0390713,0.0482187,0.0557224,0.0638493,0.0801162,0.0945797,0.108269,0.125157,0.142438,0.16743,0.184224,0.20733,0.232347,0.24978,0.271947,0.297899,0.319032,0.342845,0.360582,0.372782,0.388024,0.402436,0.407795,0.412328,0.417495,0.413508,0.408502,0.403046,0.390592,0.376526,0.35495,0.342697,0.323428,0.297739,0.276199,0.256114,0.226843,0.207581,0.184961,0.1625,0.14731,0.127359,0.111553,0.0908832,0.0797465,0.0666241,0.0555195,0.0415913,0.0351613,0.0303069,0.0251625,0.018607,0.0191165,0.0126213,0.011689,0.0110963,0.00814566,0.00320502,0.00434506,0.00121122,0.00114624,0.00111957,0.00175954,0.00328272,0.000615057,0.000496822,-0.00135208,-0.00155209,-0.00557251
4.49717,-0.000224893,0.00230965,0.0011943,-0.0021093,-0.00160054,-0.00145568,0.00221316,0.000489765,0.00271582,0.000870406,-0.00170989,0.00116901,0.00362589,-7.25654e-05,0.000770342,0.00155876,0.0019528,0.00302362,-0.00072465,0.00357977,0.000306451,0.00434002,0.00616078,0.00677978,0.00909783,0.0117217,0.0131499,0.0186512,0.0221567,0.0346359,0.037816,0.0467392,0.061079,0.0703083,0.0856147,0.0972704,0.114155,0.133281,0.153676,0.176987,0.203238,0.223965,0.250664,0.278158,0.311367,0.32999,0.360906,0.387761,0.414187,0.438354,0.459475,0.476202,0.487742,0.497855,0.50481,0.504699,0.503567,0.501916,0.487263,0.475107,0.460937,0.437376,0.413021,0.388428,0.363767,0.338317,0.307098,0.277643,0.254734,0.225419,0.199844,0.175281,0.153439,0.133957,0.116015,0.0965242,0.0822975,0.0703299,0.0578157,0.0477061,0.0389004,0.0273072,0.0230272,0.0186316,0.0110847,0.0122415,0.0110056,0.0098961,0.00842703,0.00303924,0.00666041,0.00320504,0.00144164,0.00317254,-0.00107783,0.00135511,0.00312449,0.00115482,0.00282002,0.00199308
4.46313,0.00171867,0.00314514,0.00454638,-0.000482417,-0.0010694,-0.00151962,-0.00183523,-0.00377035,-0.000702381,0.00059975,-4.96819e-05,0.00502471,0.00235584,0.00158515,-0.00117338,0.00260052,0.00163526,0.00163972,-0.000201449,0.00671573,0.00345631,0.00516416,0.00810275,0.0110829,0.0145128,0.0149991,0.0195815,0.024567,0.0291751,0.0404433,0.0487203,0.0550432,0.0653696,0.080189,0.0950457,0.114181,0.137321,0.160621,0.18399,0.214285,0.240222,0.266939,0.302197,0.338348,0.36912,0.403715,0.430803,0.465786,0.49379,0.521967,0.552642,0.5698,0.586761,0.597145,0.604497,0.609292,0.604736,0.597974,0.586438,0.56895,0.547417,0.522843,0.494331,0.46987,0.431939,0.402705,0.368822,0.332813,0.300753,0.269288,0.23673,0.208663,0.183258,0.160496,0.135518,0.11305,0.0973769,0.0835264,0.0688742,0.0590684,0.0464445,0.0360867,0.0293514,0.0225997,0.014467,0.0170342,0.011153,0.0117308,0.00481847,0.00508249,0.00588136,0.00381444,-0.000327285,-0.000800066,-0.000998757,0.00134885,-1.98588e-05,-0.000462155,-0.000149135,0.00387935
4.42909,0.00138325,0.00174718,1.52453e-05,-0.000864878,0.00129115,-0.00126696,0.00131699,-0.00132861,-0.000428414,-0.00088368,0.000248683,-0.00267532,-0.000756013,0.000288164,-0.00175713,0.00135127,-0.000810097,0.00138117,-0.000319074,0.00235657,0.00548808,0.0071172,0.0118445,0.00891153,0.0117649,0.0152412,0.0260886,0.0265448,0.0327522,0.0442515,0.0513525,0.0658744,0.0803001,0.097702,0.117529,0.138251,0.160902,0.184642,0.218645,0.247316,0.284563,0.31964,0.357813,0.393459,0.439359,0.477706,0.515665,0.552688,0.585238,0.621387,0.651211,0.67328,0.694941,0.710542,0.715598,0.72044,0.719107,0.705853,0.691991,0.676638,0.651313,0.618333,0.588143,0.554476,0.513187,0.477565,0.43999,0.398011,0.35723,0.320551,0.282108,0.250652,0.218172,0.186675,0.16422,0.138425,0.115828,0.097059,0.0789279,0.0664386,0.0558811,0.0447348,0.033694,0.0296938,0.0218487,0.0149166,0.0147475,0.0123292,0.00983622,0.00552486,0.00504369,0.000828831,0.000962752,0.0014771,0.0035265,0.00216086,0.00440591,0.00047161,0.000840479,0.000862672
4.39505,0.000124463,0.0022687,0.00494099,0.000419698,0.00316596,0.0016271,-0.00176022,0.000532706,0.00218626,-4.26756e-05,0.00156355,-0.00242107,0.00145444,-0.00232193,6.40439e-05,0.00289622,0.00206884,0.000339422,0.00307537,0.00218992,0.00424874,0.0059287,0.00803568,0.0124007,0.0175592,0.0155589,0.031202,0.0352416,0.0453678,0.0494728,0.0633387,0.0787594,0.0956533,0.114512,0.13546,0.164709,0.189638,0.221857,0.253969,0.290857,0.329243,0.371936,0.4189,0.464922,0.511403,0.552637,0.602292,0.648932,0.687201,0.719749,0.757983,0.786428,0.814955,0.825262,0.836946,0.840325,0.838365,0.828052,0.811277,0.78897,0.758442,0.725729,0.688075,0.6453,0.600374,0.555418,0.507546,0.462797,0.41542,0.37555,0.330032,0.289525,0.255805,0.2205,0.194208,0.16364,0.133325,0.114501,0.0958925,0.0770783,0.062494,0.0509243,0.0432988,0.0343689,0.0266172,0.0243173,0.0155881,0.0113645,0.0123351,0.00621681,0.00448224,0.00431174,-0.00179524,0.00320563,0.00516359,-0.000139527,-0.000326306,0.00300225,0.000928525,0.000329456
4.36101,-0.00216613,0.000382668,0.00242887,0.000111738,0.00299109,0.00034486,0.00130597,-0.000104656,0.00152526,0.000698333,0.00281391,7.98629e-05,0.00282549,0.00017691,0.0017495,0.00619973,0.00621457,0.00189005,0.0037308,0.00546313,0.00747062,0.00900916,0.0119722,0.015885,0.0183049,0.024273,0.0298037,0.0393072,0.0448868,0.0598009,0.0747982,0.0898952,0.108181,0.132457,0.154432,0.181625,0.214636,0.257569,0.292141,0.33596,0.38576,0.432191,0.482293,0.533449,0.589061,0.643584,0.69043,0.742103,0.794121,0.835826,0.874953,0.907543,0.935169,0.952602,0.963709,0.968803,0.967825,0.955854,0.937551,0.906241,0.877887,0.830717,0.793638,0.744699,0.693698,0.641979,0.5873,0.534747,0.4798,0.427011,0.382873,0.337102,0.294491,0.257004,0.218158,0.185959,0.161602,0.134492,0.109838,0.0924517,0.0713403,0.0603268,0.0483128,0.0377612,0.0308268,0.0223156,0.0185936,0.0144921,0.00820852,0.00776044,0.00474889,0.00440096,0.00526966,0.00436536,0.00105758,-0.00126843,0.000667208,-0.00386392,-0.00275234,-0.000220213
4.32696,0.000909837,0.00170006,0.00128225,-0.000689231,0.0020589,0.000342943,0.00236716,-0.00120868,0.000955513,0.00303062,-0.00406587,-0.000675829,0.000979629,0.00461364,0.00266575,-0.00209738,0.00167852,0.00378761,0.0032493,0.00796763,0.00604312,0.00973008,0.0121078,0.0191623,0.0233938,0.0245851,0.0355162,0.0422052,0.054854,0.0684149,0.0824592,0.101181,0.123647,0.149991,0.175722,0.209364,0.246003,0.287199,0.333515,0.383326,0.433907,0.492619,0.553349,0.613639,0.67065,0.728577,0.78672,0.846343,0.903768,0.953452,0.997749,1.03144,1.0609,1.08601,1.09678,1.10331,1.09928,1.08648,1.06295,1.02983,0.997743,0.952575,0.8999,0.845886,0.789337,0.73268,0.668698,0.609635,0.547513,0.490779,0.434854,0.382477,0.33193,0.28985,0.248558,0.213367,0.178857,0.147824,0.123247,0.100374,0.087072,0.0705701,0.0564631,0.0449341,0.0352427,0.0269952,0.0235074,0.0163097,0.0124272,0.00799247,0.00461123,0.00360358,0.00340152,0.00259061,0.000664297,0.00205891,-0.00157721,-0.00414259,0.00229256,0.0015801
4.29292,-0.000225505,0.00278438,0.0006956,0.000410473,-0.000229991,0.00218648,0.00329878,-2.1651e-05,0.000232778,-0.000150052,0.00261006,-0.000481475,-0.000259641,-0.0011011,5.1881e-05,0.00183482,0.00201697,0.001606,0.00744669,0.00633811,0.0119238,0.0109127,0.0125901,0.0191847,0.0214258,0.0285336,0.0362655,0.0496237,0.0578972,0.0733341,0.0910803,0.115814,0.141861,0.168306,0.19992,0.237384,0.2802,0.327179,0.373917,0.430144,0.487533,0.553447,0.616286,0.681723,0.753934,0.820776,0.885161,0.949057,1.01372,1.07245,1.12048,1.1647,1.19591,1.21854,1.23611,1.24464,1.23738,1.22163,1.19069,1.16412,1.12065,1.07239,1.01255,0.954151,0.889598,0.819985,0.754378,0.684067,0.620652,0.552867,0.49089,0.431567,0.376026,0.32825,0.279004,0.238663,0.202464,0.168643,0.138316,0.116501,0.0906389,0.0775939,0.0561931,0.0482945,0.0386201,0.0316178,0.0246382,0.0220602,0.0151869,0.0119161,0.0092908,0.00465566,0.00299356,0.00353539,0.00164154,0.0045375,0.00187207,-0.0031952,0.00148802,-0.000604365
4.25888,-0.000693768,0.00346114,0.000271095,0.00105355,-6.69357e-05,-0.00169749,-0.00489231,-7.83384e-05,0.00151044,0.00300883,0.00301784,0.00457491,-0.00295304,-0.000533492,-0.000184663,0.00167066,0.00109138,0.00531851,0.0046972,0.00676267,0.00996168,0.0100326,0.0166821,0.0199496,0.0274883,0.0353077,0.0412763,0.0537395,0.0664052,0.0833188,0.103553,0.123881,0.153059,0.187978,0.220386,0.261486,0.306925,0.361648,0.417189,0.47741,0.542938,0.613689,0.683045,0.763533,0.831167,0.912552,0.985047,1.05469,1.12808,1.19051,1.24243,1.28835,1.32868,1.35599,1.37642,1.3796,1.37055,1.35638,1.33014,1.29002,1.24377,1.18737,1.12591,1.06175,0.984876,0.912157,0.836635,0.755685,0.686574,0.613297,0.542831,0.478862,0.415201,0.364527,0.311756,0.259527,0.2251,0.18677,0.153489,0.123296,0.105464,0.0849455,0.0696789,0.0544576,0.0395119,0.0324896,0.0222367,0.0208488,0.0148645,0.01186,0.00566363,0.00739182,0.00605082,0.000266689,0.00276651,0.000720427,0.00193264,0.00174202,-0.000200832,0.000647819
4.22484,0.00116927,0.00026966,0.00353265,-0.0013935,0.00114741,-0.00145444,0.00082827,-0.00325078,-0.000373231,-0.00488679,-0.00129105,-0.00350954,0.00342624,0.0031799,-0.000368823,-0.00182848,0.00301253,0.0011479,0.00383975,0.00831744,0.0085908,0.0140012,0.0166464,0.0219943,0.0273754,0.0359544,0.049709,0.0576962,0.0713227,0.0911566,0.111055,0.139161,0.168149,0.205747,0.244647,0.290048,0.340716,0.394948,0.455258,0.523807,0.593263,0.669891,0.747236,0.832618,0.914631,1.00053,1.08183,1.15676,1.2352,1.30608,1.36469,1.41177,1.45316,1.48378,1.5021,1.50911,1.50626,1.48829,1.4546,1.41857,1.36304,1.3047,1.23218,1.15931,1.07978,1.00085,0.918614,0.833268,0.751149,0.669061,0.593759,0.523617,0.456358,0.397826,0.339452,0.290375,0.249634,0.206219,0.168183,0.141576,0.11185,0.0942722,0.0736598,0.0623488,0.0509085,0.0398629,0.0283215,0.0224828,0.0172142,0.0110709,0.00713051,0.00804352,0.00629547,0.00426239,0.00109972,0.00283757,-0.00117741,0.00199999,0.000905847,-0.0020067
4.1908,0.00110668,0.000168361,-0.00165914,0.00141334,-0.000228762,0.000725687,0.00161907,0.0019839,0.00206354,0.000530856,-0.000620278,-0.000373816,-0.00172168,0.00163531,6.99051e-06,0.000745747,0.00474966,0.00340646,0.00697164,0.00524748,0.0109364,0.0136303,0.019515,0.0246235,0.0321434,0.0402176,0.0569285,0.0634109,0.0830667,0.100133,0.122534,0.148952,0.186404,0.218089,0.264036,0.313647,0.371437,0.427737,0.492771,0.564827,0.644511,0.72667,0.810032,0.901932,0.988893,1.08501,1.16959,1.25835,1.3358,1.40995,1.47655,1.53161,1.57455,1.6046,1.62697,1.63867,1.62606,1.60484,1.57046,1.53288,1.47751,1.4084,1.33276,1.25282,1.16742,1.07975,0.99312,0.903369,0.811482,0.729253,0.647711,0.567477,0.494565,0.428931,0.366338,0.312568,0.262582,0.221359,0.1838,0.150126,0.124001,0.102425,0.0837705,0.0656351,0.0498337,0.0373489,0.0283023,0.0250311,0.0172644,0.0150751,0.0109478,0.00687981,0.00852865,0.0053884,0.00454727,0.00128235,0.00075137,0.00498187,-0.000597484,0.00215346
4.15676,-6.75506e-05,-0.00202388,0.00184861,-0.00111259,0.000910377,0.000848438,0.00163413,-0.00263524,0.00390524,0.00158106,0.00106799,-4.07164e-05,-0.00199929,-0.000939347,0.00311437,0.000774196,0.00499158,0.00153944,0.00527307,0.00692052,0.0101079,0.0139461,0.0225305,0.0257101,0.0312621,0.0411629,0.0562128,0.0678751,0.0869216,0.10749,0.130646,0.163516,0.195863,0.235665,0.284154,0.335018,0.392211,0.459795,0.529655,0.6048,0.686056,0.776188,0.872075,0.963539,1.05658,1.15532,1.24835,1.34171,1.42627,1.50259,1.57288,1.63526,1.67772,1.71447,1.73969,1.74676,1.74082,1.71637,1.68078,1.63188,1.5748,1.50235,1.42372,1.33825,1.24882,1.15537,1.06039,0.961288,0.86898,0.776289,0.688182,0.60756,0.528073,0.455123,0.39117,0.330753,0.281653,0.236614,0.192833,0.160879,0.131796,0.103979,0.0838011,0.0673974,0.0513686,0.0437032,0.0293257,0.0236079,0.0148026,0.0144399,0.0115647,0.00960456,0.00736132,0.00347321,0.000553708,0.00425218,0.00081612,-0.000854244,0.00063567,0.00106979
4.12272,0.00150087,-0.00117058,-3.78459e-05,0.0031463,0.000220368,-0.000420299,-0.000286275,-6.6282e-05,5.00338e-05,-0.00129749,-0.00106898,0.00103645,0.000626461,0.00411331,-0.0020325,0.00347295,0.00416787,0.00332952,0.00599384,0.00804487,0.0129974,0.016646,0.019792,0.0268088,0.0349862,0.0435844,0.0557149,0.0718825,0.0898827,0.115431,0.135197,0.171961,0.204634,0.252178,0.295386,0.349952,0.414317,0.484286,0.5582,0.641988,0.726313,0.816549,0.91552,1.01427,1.11692,1.22048,1.31713,1.4128,1.50289,1.58331,1.66012,1.72296,1.77092,1.80449,1.83571,1.83789,1.83179,1.81186,1.7724,1.72184,1.65531,1.58389,1.50481,1.41171,1.31602,1.21954,1.11517,1.01479,0.91321,0.81677,0.72804,0.636866,0.557375,0.485273,0.413361,0.351751,0.29653,0.247029,0.208141,0.172396,0.141981,0.11285,0.0910093,0.0710856,0.0574205,0.0437226,0.0349467,0.0270045,0.0192118,0.0152541,0.0123468,0.00940833,0.00777705,0.00402176,0.00323429,0.000800647,-0.00135246,0.00125396,0.00183644,0.00164198
4.08868,-0.00081557,0.00410331,0.00223993,0.00297552,0.000997696,0.00352422,0.00157085,0.00110423,5.79177e-05,-0.00135667,0.00118398,0.00227057,-0.000273883,0.00442285,0.00186589,0.00340073,0.00484127,0.00482002,0.0109708,0.00834401,0.0141348,0.0172761,0.0198196,0.0309898,0.0312231,0.0461652,0.0598786,0.0768611,0.0920643,0.119322,0.144738,0.178027,0.214504,0.256542,0.309814,0.365945,0.432406,0.501106,0.580723,0.662415,0.754063,0.850108,0.95403,1.05306,1.1608,1.26987,1.37053,1.46981,1.56258,1.6512,1.7228,1.79424,1.84465,1.88446,1.90553,1.91408,1.90616,1.88287,1.84592,1.79017,1.72613,1.65001,1.56533,1.4707,1.36992,1.26507,1.16202,1.05942,0.954001,0.853631,0.756608,0.666155,0.579273,0.501929,0.432927,0.366385,0.309872,0.261311,0.21572,0.177009,0.14596,0.115539,0.0962286,0.0765785,0.0619617,0.0513639,0.03492,0.0263371,0.0229659,0.0141952,0.0155449,0.00707705,0.0108483,0.00462641,0.00299057,0.00306827,0.0036613,0.00300593,0.00416109,-0.0035327
4.05464,-0.00206751,-0.000984659,-0.000271428,-0.000309157,-0.00218737,0.0015817,-0.000358275,-0.00269151,-0.000517315,-0.000524175,0.00339005,0.000959502,-0.000949516,-0.00044695,0.00150045,0.00337518,0.00230255,0.00494983,0.00297958,0.00850143,0.0111047,0.0163553,0.0275434,0.0265214,0.0369362,0.048191,0.0585314,0.0750508,0.0965253,0.119159,0.146741,0.181156,0.220377,0.265139,0.31796,0.374844,0.444389,0.513661,0.598556,0.681808,0.773387,0.872634,0.977771,1.08503,1.19285,1.30035,1.4069,1.50689,1.60857,1.69822,1.77505,1.84374,1.893,1.9352,1.95459,1.96547,1.95921,1.93665,1.89734,1.84059,1.77449,1.69561,1.6063,1.51253,1.40876,1.29993,1.19314,1.08559,0.978863,0.878273,0.774815,0.680997,0.592453,0.513458,0.442899,0.376781,0.315852,0.26767,0.224162,0.18,0.146217,0.122537,0.0958638,0.0761681,0.0592225,0.0447463,0.0377976,0.0285841,0.0186403,0.0179059,0.0113718,0.00992798,0.00865999,0.00693581,0.00586612,0.00239028,0.00423646,0.00266467,0.00252261,0.00196247
